,workload,strategy,task,time
181,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_1,test_prop_DeleteInsert",300.0
182,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_1,test_prop_InsertInsert",0.0009100000000000001
183,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_1,test_prop_InsertModel",300.0
184,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_1,test_prop_InsertPost",300.0
185,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_2,test_prop_DeleteInsert",300.0
186,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_2,test_prop_InsertDelete",300.0
187,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_2,test_prop_InsertInsert",0.00062
188,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_2,test_prop_InsertModel",300.0
189,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_2,test_prop_InsertPost",300.0
190,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_3,test_prop_InsertDelete",300.0
191,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_3,test_prop_InsertInsert",300.0
192,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_3,test_prop_InsertModel",300.0
193,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,insert_3,test_prop_InsertPost",300.0
194,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,miscolor_balLeft,test_prop_DeleteValid",300.0
195,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,miscolor_insert,test_prop_InsertValid",300.0
196,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,miscolor_join_2,test_prop_DeleteValid",300.0
197,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,miscolordelete,test_prop_DeleteValid",300.0
198,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,no_balance_insert_1,test_prop_InsertValid",300.0
199,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,no_balance_insert_2,test_prop_InsertValid",300.0
200,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_DeleteDelete",300.0
201,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_DeleteInsert",300.0
202,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_DeleteModel",300.0
203,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_DeletePost",300.0
204,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_DeleteValid",300.0
205,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_InsertDelete",300.0
206,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_InsertInsert",300.0
207,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_InsertModel",300.0
208,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_InsertPost",300.0
209,RBT,ParentsCondEntropyInvariantsGenerator,"RBT,swap_ad,test_prop_InsertValid",300.0
210,RBT,TypeBasedDepth3Generator,"RBT,delete_4,test_prop_DeleteValid",300.0
211,RBT,TypeBasedDepth3Generator,"RBT,delete_5,test_prop_DeleteDelete",300.0
212,RBT,TypeBasedDepth3Generator,"RBT,delete_5,test_prop_DeleteInsert",300.0
213,RBT,TypeBasedDepth3Generator,"RBT,delete_5,test_prop_DeleteModel",300.0
214,RBT,TypeBasedDepth3Generator,"RBT,delete_5,test_prop_DeletePost",300.0
215,RBT,TypeBasedDepth3Generator,"RBT,delete_5,test_prop_InsertDelete",300.0
216,RBT,TypeBasedDepth3Generator,"RBT,insert_1,test_prop_DeleteInsert",300.0
217,RBT,TypeBasedDepth3Generator,"RBT,insert_1,test_prop_InsertInsert",0.001142
218,RBT,TypeBasedDepth3Generator,"RBT,insert_1,test_prop_InsertModel",0.00099
219,RBT,TypeBasedDepth3Generator,"RBT,insert_1,test_prop_InsertPost",300.0
220,RBT,TypeBasedDepth3Generator,"RBT,insert_2,test_prop_DeleteInsert",300.0
221,RBT,TypeBasedDepth3Generator,"RBT,insert_2,test_prop_InsertDelete",300.0
222,RBT,TypeBasedDepth3Generator,"RBT,insert_2,test_prop_InsertInsert",0.0010500000000000002
223,RBT,TypeBasedDepth3Generator,"RBT,insert_2,test_prop_InsertModel",300.0
224,RBT,TypeBasedDepth3Generator,"RBT,insert_2,test_prop_InsertPost",300.0
225,RBT,TypeBasedDepth3Generator,"RBT,insert_3,test_prop_InsertDelete",300.0
226,RBT,TypeBasedDepth3Generator,"RBT,insert_3,test_prop_InsertInsert",300.0
227,RBT,TypeBasedDepth3Generator,"RBT,insert_3,test_prop_InsertModel",300.0
228,RBT,TypeBasedDepth3Generator,"RBT,insert_3,test_prop_InsertPost",300.0
229,RBT,TypeBasedDepth3Generator,"RBT,miscolor_balLeft,test_prop_DeleteValid",300.0
230,RBT,TypeBasedDepth3Generator,"RBT,miscolor_insert,test_prop_InsertValid",300.0
231,RBT,TypeBasedDepth3Generator,"RBT,miscolor_join_2,test_prop_DeleteValid",300.0
232,RBT,TypeBasedDepth3Generator,"RBT,miscolordelete,test_prop_DeleteValid",300.0
233,RBT,TypeBasedDepth3Generator,"RBT,no_balance_insert_1,test_prop_InsertValid",300.0
234,RBT,TypeBasedDepth3Generator,"RBT,no_balance_insert_2,test_prop_InsertValid",300.0
235,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_DeleteDelete",300.0
236,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_DeleteInsert",300.0
237,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_DeleteModel",300.0
238,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_DeletePost",300.0
239,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_DeleteValid",300.0
240,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_InsertDelete",300.0
241,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_InsertInsert",300.0
242,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_InsertModel",300.0
243,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_InsertPost",300.0
244,RBT,TypeBasedDepth3Generator,"RBT,swap_ad,test_prop_InsertValid",300.0
245,RBT,TypeBasedDepth4Generator,"RBT,delete_4,test_prop_DeleteValid",300.0
246,RBT,TypeBasedDepth4Generator,"RBT,delete_5,test_prop_DeleteDelete",300.0
247,RBT,TypeBasedDepth4Generator,"RBT,delete_5,test_prop_DeleteInsert",300.0
248,RBT,TypeBasedDepth4Generator,"RBT,delete_5,test_prop_DeleteModel",300.0
249,RBT,TypeBasedDepth4Generator,"RBT,delete_5,test_prop_DeletePost",300.0
250,RBT,TypeBasedDepth4Generator,"RBT,delete_5,test_prop_InsertDelete",300.0
251,RBT,TypeBasedDepth4Generator,"RBT,insert_1,test_prop_DeleteInsert",300.0
252,RBT,TypeBasedDepth4Generator,"RBT,insert_1,test_prop_InsertInsert",0.00025499999999999996
253,RBT,TypeBasedDepth4Generator,"RBT,insert_1,test_prop_InsertModel",300.0
254,RBT,TypeBasedDepth4Generator,"RBT,insert_1,test_prop_InsertPost",300.0
255,RBT,TypeBasedDepth4Generator,"RBT,insert_2,test_prop_DeleteInsert",300.0
256,RBT,TypeBasedDepth4Generator,"RBT,insert_2,test_prop_InsertDelete",300.0
257,RBT,TypeBasedDepth4Generator,"RBT,insert_2,test_prop_InsertInsert",0.0008900000000000001
258,RBT,TypeBasedDepth4Generator,"RBT,insert_2,test_prop_InsertModel",300.0
