,workload,strategy,task,time
128,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,no_balance_insert_1,test_prop_InsertValid",0.004111
129,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,no_balance_insert_2,test_prop_InsertValid",0.008784
130,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_DeleteDelete",60.0
131,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_DeleteInsert",0.16132300000000002
132,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_DeleteModel",60.0
133,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_DeletePost",60.0
134,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_DeleteValid",60.0
135,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_InsertDelete",0.198071
136,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_InsertInsert",0.009198999999999999
137,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_InsertModel",0.028187
138,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_InsertPost",60.0
139,RBT,R_LSDEqLR30Sz8Bound10Generator,"RBT,swap_ad,test_prop_InsertValid",0.032513
140,RBT,TypeBasedGenerator,"RBT,delete_4,test_prop_DeleteValid",60.0
141,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_DeleteDelete",0.46784600000000004
142,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_DeleteInsert",0.004611
143,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_DeleteModel",0.070759
144,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_DeletePost",0.531558
145,RBT,TypeBasedGenerator,"RBT,delete_5,test_prop_InsertDelete",0.11904600000000001
146,RBT,TypeBasedGenerator,"RBT,insert_1,test_prop_DeleteInsert",0.0033090000000000003
147,RBT,TypeBasedGenerator,"RBT,insert_1,test_prop_InsertInsert",0.0009699999999990001
